Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Sexe,Nacionalitat,Edat_quinquennal,Nombre
2019,3,Sants-Montjuïc,16,la Bordeta,Home,Estrangera,15-19 anys,51
2019,3,Sants-Montjuïc,17,Sants - Badal,Home,Estrangera,15-19 anys,67
2019,3,Sants-Montjuïc,18,Sants,Home,Estrangera,15-19 anys,156
2019,4,Les Corts,19,les Corts,Home,Estrangera,15-19 anys,108
2019,4,Les Corts,20,la Maternitat i Sant Ramon,Home,Estrangera,15-19 anys,53
2019,4,Les Corts,21,Pedralbes,Home,Estrangera,15-19 anys,81
2019,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Home,Estrangera,15-19 anys,26
2019,5,Sarrià-Sant Gervasi,23,Sarrià,Home,Estrangera,15-19 anys,115
2019,5,Sarrià-Sant Gervasi,24,les Tres Torres,Home,Estrangera,15-19 anys,42
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Home,Estrangera,15-19 anys,86
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Home,Estrangera,15-19 anys,104
2019,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Home,Estrangera,15-19 anys,54
2019,6,Gràcia,28,Vallcarca i els Penitents,Home,Estrangera,15-19 anys,33
2019,6,Gràcia,29,el Coll,Home,Estrangera,15-19 anys,23
2019,6,Gràcia,30,la Salut,Home,Estrangera,15-19 anys,103
2019,6,Gràcia,31,la Vila de Gràcia,Home,Estrangera,15-19 anys,132
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Home,Estrangera,15-19 anys,65
2019,7,Horta-Guinardó,33,el Baix Guinardó,Home,Estrangera,15-19 anys,83
2019,7,Horta-Guinardó,34,Can Baró,Home,Estrangera,15-19 anys,37
2019,7,Horta-Guinardó,35,el Guinardó,Home,Estrangera,15-19 anys,97
2019,7,Horta-Guinardó,36,la Font d'en Fargues,Home,Estrangera,15-19 anys,10
2019,7,Horta-Guinardó,37,el Carmel,Home,Estrangera,15-19 anys,120
2019,7,Horta-Guinardó,38,la Teixonera,Home,Estrangera,15-19 anys,40
2019,7,Horta-Guinardó,39,Sant Genís dels Agudells,Home,Estrangera,15-19 anys,109
2019,7,Horta-Guinardó,40,Montbau,Home,Estrangera,15-19 anys,13
2019,7,Horta-Guinardó,41,la Vall d'Hebron,Home,Estrangera,15-19 anys,10
2019,7,Horta-Guinardó,42,la Clota,Home,Estrangera,15-19 anys,1
2019,7,Horta-Guinardó,43,Horta,Home,Estrangera,15-19 anys,137
2019,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Home,Estrangera,15-19 anys,102
2019,8,Nou Barris,45,Porta,Home,Estrangera,15-19 anys,112
2019,8,Nou Barris,46,el Turó de la Peira,Home,Estrangera,15-19 anys,94
2019,8,Nou Barris,47,Can Peguera,Home,Estrangera,15-19 anys,10
2019,8,Nou Barris,48,la Guineueta,Home,Estrangera,15-19 anys,44
2019,8,Nou Barris,49,Canyelles,Home,Estrangera,15-19 anys,4
2019,8,Nou Barris,50,les Roquetes,Home,Estrangera,15-19 anys,119
2019,8,Nou Barris,51,Verdun,Home,Estrangera,15-19 anys,66
2019,8,Nou Barris,52,la Prosperitat,Home,Estrangera,15-19 anys,115
2019,8,Nou Barris,53,la Trinitat Nova,Home,Estrangera,15-19 anys,53
2019,8,Nou Barris,54,Torre Baró,Home,Estrangera,15-19 anys,15
2019,8,Nou Barris,55,Ciutat Meridiana,Home,Estrangera,15-19 anys,99
2019,8,Nou Barris,56,Vallbona,Home,Estrangera,15-19 anys,4
2019,9,Sant Andreu,57,la Trinitat Vella,Home,Estrangera,15-19 anys,88
2019,9,Sant Andreu,58,Baró de Viver,Home,Estrangera,15-19 anys,6
2019,9,Sant Andreu,59,el Bon Pastor,Home,Estrangera,15-19 anys,63
2019,9,Sant Andreu,60,Sant Andreu,Home,Estrangera,15-19 anys,106
2019,9,Sant Andreu,61,la Sagrera,Home,Estrangera,15-19 anys,97
2019,9,Sant Andreu,62,el Congrés i els Indians,Home,Estrangera,15-19 anys,48
2019,9,Sant Andreu,63,Navas,Home,Estrangera,15-19 anys,70
2019,10,Sant Martí,64,el Camp de l'Arpa del Clot,Home,Estrangera,15-19 anys,99
2019,10,Sant Martí,65,el Clot,Home,Estrangera,15-19 anys,60
2019,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Home,Estrangera,15-19 anys,99
2019,10,Sant Martí,67,la Vila Olímpica del Poblenou,Home,Estrangera,15-19 anys,25
2019,10,Sant Martí,68,el Poblenou,Home,Estrangera,15-19 anys,92
2019,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Home,Estrangera,15-19 anys,48
2019,10,Sant Martí,70,el Besòs i el Maresme,Home,Estrangera,15-19 anys,205
2019,10,Sant Martí,71,Provençals del Poblenou,Home,Estrangera,15-19 anys,55
2019,10,Sant Martí,72,Sant Martí de Provençals,Home,Estrangera,15-19 anys,73
2019,10,Sant Martí,73,la Verneda i la Pau,Home,Estrangera,15-19 anys,87
2019,1,Ciutat Vella,1,el Raval,Home,Estrangera,20-24 anys,1108
2019,1,Ciutat Vella,2,el Barri Gòtic,Home,Estrangera,20-24 anys,626
2019,1,Ciutat Vella,3,la Barceloneta,Home,Estrangera,20-24 anys,240
2019,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Home,Estrangera,20-24 anys,415
2019,2,Eixample,5,el Fort Pienc,Home,Estrangera,20-24 anys,287
2019,2,Eixample,6,la Sagrada Família,Home,Estrangera,20-24 anys,410
2019,2,Eixample,7,la Dreta de l'Eixample,Home,Estrangera,20-24 anys,363
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Home,Estrangera,20-24 anys,392
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,Home,Estrangera,20-24 anys,415
2019,2,Eixample,10,Sant Antoni,Home,Estrangera,20-24 anys,312
2019,3,Sants-Montjuïc,11,el Poble Sec,Home,Estrangera,20-24 anys,488
2019,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Home,Estrangera,20-24 anys,2
2019,3,Sants-Montjuïc,13,la Marina de Port,Home,Estrangera,20-24 anys,208
2019,3,Sants-Montjuïc,14,la Font de la Guatlla,Home,Estrangera,20-24 anys,83
2019,3,Sants-Montjuïc,15,Hostafrancs,Home,Estrangera,20-24 anys,155
2019,3,Sants-Montjuïc,16,la Bordeta,Home,Estrangera,20-24 anys,123
2019,3,Sants-Montjuïc,17,Sants - Badal,Home,Estrangera,20-24 anys,171
2019,3,Sants-Montjuïc,18,Sants,Home,Estrangera,20-24 anys,418
2019,4,Les Corts,19,les Corts,Home,Estrangera,20-24 anys,239
2019,4,Les Corts,20,la Maternitat i Sant Ramon,Home,Estrangera,20-24 anys,106
2019,4,Les Corts,21,Pedralbes,Home,Estrangera,20-24 anys,83
2019,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Home,Estrangera,20-24 anys,14
2019,5,Sarrià-Sant Gervasi,23,Sarrià,Home,Estrangera,20-24 anys,96
2019,5,Sarrià-Sant Gervasi,24,les Tres Torres,Home,Estrangera,20-24 anys,56
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Home,Estrangera,20-24 anys,129
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Home,Estrangera,20-24 anys,174
2019,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Home,Estrangera,20-24 anys,154
2019,6,Gràcia,28,Vallcarca i els Penitents,Home,Estrangera,20-24 anys,74
2019,6,Gràcia,29,el Coll,Home,Estrangera,20-24 anys,39
2019,6,Gràcia,30,la Salut,Home,Estrangera,20-24 anys,71
2019,6,Gràcia,31,la Vila de Gràcia,Home,Estrangera,20-24 anys,338
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Home,Estrangera,20-24 anys,175
2019,7,Horta-Guinardó,33,el Baix Guinardó,Home,Estrangera,20-24 anys,120
2019,7,Horta-Guinardó,34,Can Baró,Home,Estrangera,20-24 anys,48
2019,7,Horta-Guinardó,35,el Guinardó,Home,Estrangera,20-24 anys,198
2019,7,Horta-Guinardó,36,la Font d'en Fargues,Home,Estrangera,20-24 anys,20
2019,7,Horta-Guinardó,37,el Carmel,Home,Estrangera,20-24 anys,194
2019,7,Horta-Guinardó,38,la Teixonera,Home,Estrangera,20-24 anys,77
2019,7,Horta-Guinardó,39,Sant Genís dels Agudells,Home,Estrangera,20-24 anys,36
2019,7,Horta-Guinardó,40,Montbau,Home,Estrangera,20-24 anys,21
2019,7,Horta-Guinardó,41,la Vall d'Hebron,Home,Estrangera,20-24 anys,11
2019,7,Horta-Guinardó,42,la Clota,Home,Estrangera,20-24 anys,6
2019,7,Horta-Guinardó,43,Horta,Home,Estrangera,20-24 anys,140
2019,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Home,Estrangera,20-24 anys,135
2019,8,Nou Barris,45,Porta,Home,Estrangera,20-24 anys,214
2019,8,Nou Barris,46,el Turó de la Peira,Home,Estrangera,20-24 anys,122
2019,8,Nou Barris,47,Can Peguera,Home,Estrangera,20-24 anys,15
2019,8,Nou Barris,48,la Guineueta,Home,Estrangera,20-24 anys,60
2019,8,Nou Barris,49,Canyelles,Home,Estrangera,20-24 anys,17
2019,8,Nou Barris,50,les Roquetes,Home,Estrangera,20-24 anys,161
2019,8,Nou Barris,51,Verdun,Home,Estrangera,20-24 anys,110
2019,8,Nou Barris,52,la Prosperitat,Home,Estrangera,20-24 anys,185
2019,8,Nou Barris,53,la Trinitat Nova,Home,Estrangera,20-24 anys,77
2019,8,Nou Barris,54,Torre Baró,Home,Estrangera,20-24 anys,18
2019,8,Nou Barris,55,Ciutat Meridiana,Home,Estrangera,20-24 anys,136
2019,8,Nou Barris,56,Vallbona,Home,Estrangera,20-24 anys,8
2019,9,Sant Andreu,57,la Trinitat Vella,Home,Estrangera,20-24 anys,145
2019,9,Sant Andreu,58,Baró de Viver,Home,Estrangera,20-24 anys,15
2019,9,Sant Andreu,59,el Bon Pastor,Home,Estrangera,20-24 anys,84
2019,9,Sant Andreu,60,Sant Andreu,Home,Estrangera,20-24 anys,162
2019,9,Sant Andreu,61,la Sagrera,Home,Estrangera,20-24 anys,155
2019,9,Sant Andreu,62,el Congrés i els Indians,Home,Estrangera,20-24 anys,76
2019,9,Sant Andreu,63,Navas,Home,Estrangera,20-24 anys,143
2019,10,Sant Martí,64,el Camp de l'Arpa del Clot,Home,Estrangera,20-24 anys,230
2019,10,Sant Martí,65,el Clot,Home,Estrangera,20-24 anys,132
2019,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Home,Estrangera,20-24 anys,152
2019,10,Sant Martí,67,la Vila Olímpica del Poblenou,Home,Estrangera,20-24 anys,29
2019,10,Sant Martí,68,el Poblenou,Home,Estrangera,20-24 anys,163
2019,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Home,Estrangera,20-24 anys,53
2019,10,Sant Martí,70,el Besòs i el Maresme,Home,Estrangera,20-24 anys,351
2019,10,Sant Martí,71,Provençals del Poblenou,Home,Estrangera,20-24 anys,105
2019,10,Sant Martí,72,Sant Martí de Provençals,Home,Estrangera,20-24 anys,148
2019,10,Sant Martí,73,la Verneda i la Pau,Home,Estrangera,20-24 anys,146
2019,1,Ciutat Vella,1,el Raval,Home,Estrangera,25-29 anys,2338
2019,1,Ciutat Vella,2,el Barri Gòtic,Home,Estrangera,25-29 anys,1370
2019,1,Ciutat Vella,3,la Barceloneta,Home,Estrangera,25-29 anys,631
2019,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Home,Estrangera,25-29 anys,945
2019,2,Eixample,5,el Fort Pienc,Home,Estrangera,25-29 anys,652
2019,2,Eixample,6,la Sagrada Família,Home,Estrangera,25-29 anys,892
2019,2,Eixample,7,la Dreta de l'Eixample,Home,Estrangera,25-29 anys,769
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Home,Estrangera,25-29 anys,1015
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,Home,Estrangera,25-29 anys,974
2019,2,Eixample,10,Sant Antoni,Home,Estrangera,25-29 anys,734
2019,3,Sants-Montjuïc,11,el Poble Sec,Home,Estrangera,25-29 anys,979
2019,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Home,Estrangera,25-29 anys,9
2019,3,Sants-Montjuïc,13,la Marina de Port,Home,Estrangera,25-29 anys,281
2019,3,Sants-Montjuïc,14,la Font de la Guatlla,Home,Estrangera,25-29 anys,177
2019,3,Sants-Montjuïc,15,Hostafrancs,Home,Estrangera,25-29 anys,314
2019,3,Sants-Montjuïc,16,la Bordeta,Home,Estrangera,25-29 anys,221
2019,3,Sants-Montjuïc,17,Sants - Badal,Home,Estrangera,25-29 anys,333
2019,3,Sants-Montjuïc,18,Sants,Home,Estrangera,25-29 anys,675
2019,4,Les Corts,19,les Corts,Home,Estrangera,25-29 anys,372
2019,4,Les Corts,20,la Maternitat i Sant Ramon,Home,Estrangera,25-29 anys,242
2019,4,Les Corts,21,Pedralbes,Home,Estrangera,25-29 anys,84
2019,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Home,Estrangera,25-29 anys,11
2019,5,Sarrià-Sant Gervasi,23,Sarrià,Home,Estrangera,25-29 anys,142
2019,5,Sarrià-Sant Gervasi,24,les Tres Torres,Home,Estrangera,25-29 anys,51
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Home,Estrangera,25-29 anys,144
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Home,Estrangera,25-29 anys,309
2019,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Home,Estrangera,25-29 anys,235
2019,6,Gràcia,28,Vallcarca i els Penitents,Home,Estrangera,25-29 anys,165
2019,6,Gràcia,29,el Coll,Home,Estrangera,25-29 anys,78
2019,6,Gràcia,30,la Salut,Home,Estrangera,25-29 anys,113
2019,6,Gràcia,31,la Vila de Gràcia,Home,Estrangera,25-29 anys,833
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Home,Estrangera,25-29 anys,442
2019,7,Horta-Guinardó,33,el Baix Guinardó,Home,Estrangera,25-29 anys,261
2019,7,Horta-Guinardó,34,Can Baró,Home,Estrangera,25-29 anys,98
2019,7,Horta-Guinardó,35,el Guinardó,Home,Estrangera,25-29 anys,370
2019,7,Horta-Guinardó,36,la Font d'en Fargues,Home,Estrangera,25-29 anys,37
2019,7,Horta-Guinardó,37,el Carmel,Home,Estrangera,25-29 anys,345
2019,7,Horta-Guinardó,38,la Teixonera,Home,Estrangera,25-29 anys,135
2019,7,Horta-Guinardó,39,Sant Genís dels Agudells,Home,Estrangera,25-29 anys,56
2019,7,Horta-Guinardó,40,Montbau,Home,Estrangera,25-29 anys,47
2019,7,Horta-Guinardó,41,la Vall d'Hebron,Home,Estrangera,25-29 anys,29
2019,7,Horta-Guinardó,42,la Clota,Home,Estrangera,25-29 anys,6
2019,7,Horta-Guinardó,43,Horta,Home,Estrangera,25-29 anys,217
2019,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Home,Estrangera,25-29 anys,245
2019,8,Nou Barris,45,Porta,Home,Estrangera,25-29 anys,299
2019,8,Nou Barris,46,el Turó de la Peira,Home,Estrangera,25-29 anys,198
2019,8,Nou Barris,47,Can Peguera,Home,Estrangera,25-29 anys,13
2019,8,Nou Barris,48,la Guineueta,Home,Estrangera,25-29 anys,55
2019,8,Nou Barris,49,Canyelles,Home,Estrangera,25-29 anys,20
2019,8,Nou Barris,50,les Roquetes,Home,Estrangera,25-29 anys,210
2019,8,Nou Barris,51,Verdun,Home,Estrangera,25-29 anys,155
2019,8,Nou Barris,52,la Prosperitat,Home,Estrangera,25-29 anys,244
2019,8,Nou Barris,53,la Trinitat Nova,Home,Estrangera,25-29 anys,120
2019,8,Nou Barris,54,Torre Baró,Home,Estrangera,25-29 anys,34
2019,8,Nou Barris,55,Ciutat Meridiana,Home,Estrangera,25-29 anys,210
2019,8,Nou Barris,56,Vallbona,Home,Estrangera,25-29 anys,10
2019,9,Sant Andreu,57,la Trinitat Vella,Home,Estrangera,25-29 anys,222
2019,9,Sant Andreu,58,Baró de Viver,Home,Estrangera,25-29 anys,16
2019,9,Sant Andreu,59,el Bon Pastor,Home,Estrangera,25-29 anys,145
2019,9,Sant Andreu,60,Sant Andreu,Home,Estrangera,25-29 anys,280
2019,9,Sant Andreu,61,la Sagrera,Home,Estrangera,25-29 anys,270
2019,9,Sant Andreu,62,el Congrés i els Indians,Home,Estrangera,25-29 anys,129
2019,9,Sant Andreu,63,Navas,Home,Estrangera,25-29 anys,224
2019,10,Sant Martí,64,el Camp de l'Arpa del Clot,Home,Estrangera,25-29 anys,525
2019,10,Sant Martí,65,el Clot,Home,Estrangera,25-29 anys,302
2019,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Home,Estrangera,25-29 anys,294
2019,10,Sant Martí,67,la Vila Olímpica del Poblenou,Home,Estrangera,25-29 anys,60
2019,10,Sant Martí,68,el Poblenou,Home,Estrangera,25-29 anys,358
2019,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Home,Estrangera,25-29 anys,84
2019,10,Sant Martí,70,el Besòs i el Maresme,Home,Estrangera,25-29 anys,540
2019,10,Sant Martí,71,Provençals del Poblenou,Home,Estrangera,25-29 anys,177
2019,10,Sant Martí,72,Sant Martí de Provençals,Home,Estrangera,25-29 anys,200
2019,10,Sant Martí,73,la Verneda i la Pau,Home,Estrangera,25-29 anys,232
2019,1,Ciutat Vella,1,el Raval,Home,Estrangera,30-34 anys,2327
2019,1,Ciutat Vella,2,el Barri Gòtic,Home,Estrangera,30-34 anys,1257
2019,1,Ciutat Vella,3,la Barceloneta,Home,Estrangera,30-34 anys,697
2019,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Home,Estrangera,30-34 anys,975
2019,2,Eixample,5,el Fort Pienc,Home,Estrangera,30-34 anys,659
2019,2,Eixample,6,la Sagrada Família,Home,Estrangera,30-34 anys,958
2019,2,Eixample,7,la Dreta de l'Eixample,Home,Estrangera,30-34 anys,875
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Home,Estrangera,30-34 anys,985
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,Home,Estrangera,30-34 anys,995
2019,2,Eixample,10,Sant Antoni,Home,Estrangera,30-34 anys,818
2019,3,Sants-Montjuïc,11,el Poble Sec,Home,Estrangera,30-34 anys,1152
2019,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Home,Estrangera,30-34 anys,8
2019,3,Sants-Montjuïc,13,la Marina de Port,Home,Estrangera,30-34 anys,307
2019,3,Sants-Montjuïc,14,la Font de la Guatlla,Home,Estrangera,30-34 anys,180
2019,3,Sants-Montjuïc,15,Hostafrancs,Home,Estrangera,30-34 anys,364
2019,3,Sants-Montjuïc,16,la Bordeta,Home,Estrangera,30-34 anys,251
2019,3,Sants-Montjuïc,17,Sants - Badal,Home,Estrangera,30-34 anys,374
2019,3,Sants-Montjuïc,18,Sants,Home,Estrangera,30-34 anys,720
2019,4,Les Corts,19,les Corts,Home,Estrangera,30-34 anys,400
2019,4,Les Corts,20,la Maternitat i Sant Ramon,Home,Estrangera,30-34 anys,239
2019,4,Les Corts,21,Pedralbes,Home,Estrangera,30-34 anys,84
2019,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Home,Estrangera,30-34 anys,29
2019,5,Sarrià-Sant Gervasi,23,Sarrià,Home,Estrangera,30-34 anys,176
2019,5,Sarrià-Sant Gervasi,24,les Tres Torres,Home,Estrangera,30-34 anys,63
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Home,Estrangera,30-34 anys,158
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Home,Estrangera,30-34 anys,371
2019,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Home,Estrangera,30-34 anys,327
2019,6,Gràcia,28,Vallcarca i els Penitents,Home,Estrangera,30-34 anys,197
2019,6,Gràcia,29,el Coll,Home,Estrangera,30-34 anys,81
2019,6,Gràcia,30,la Salut,Home,Estrangera,30-34 anys,158
2019,6,Gràcia,31,la Vila de Gràcia,Home,Estrangera,30-34 anys,1080
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Home,Estrangera,30-34 anys,494
2019,7,Horta-Guinardó,33,el Baix Guinardó,Home,Estrangera,30-34 anys,350
2019,7,Horta-Guinardó,34,Can Baró,Home,Estrangera,30-34 anys,144
2019,7,Horta-Guinardó,35,el Guinardó,Home,Estrangera,30-34 anys,440
2019,7,Horta-Guinardó,36,la Font d'en Fargues,Home,Estrangera,30-34 anys,42
2019,7,Horta-Guinardó,37,el Carmel,Home,Estrangera,30-34 anys,394
2019,7,Horta-Guinardó,38,la Teixonera,Home,Estrangera,30-34 anys,114
2019,7,Horta-Guinardó,39,Sant Genís dels Agudells,Home,Estrangera,30-34 anys,66
2019,7,Horta-Guinardó,40,Montbau,Home,Estrangera,30-34 anys,55
2019,7,Horta-Guinardó,41,la Vall d'Hebron,Home,Estrangera,30-34 anys,38
2019,7,Horta-Guinardó,42,la Clota,Home,Estrangera,30-34 anys,14
2019,7,Horta-Guinardó,43,Horta,Home,Estrangera,30-34 anys,241
2019,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Home,Estrangera,30-34 anys,264
2019,8,Nou Barris,45,Porta,Home,Estrangera,30-34 anys,328
2019,8,Nou Barris,46,el Turó de la Peira,Home,Estrangera,30-34 anys,223
2019,8,Nou Barris,47,Can Peguera,Home,Estrangera,30-34 anys,8
2019,8,Nou Barris,48,la Guineueta,Home,Estrangera,30-34 anys,72
2019,8,Nou Barris,49,Canyelles,Home,Estrangera,30-34 anys,16
2019,8,Nou Barris,50,les Roquetes,Home,Estrangera,30-34 anys,236
2019,8,Nou Barris,51,Verdun,Home,Estrangera,30-34 anys,168
2019,8,Nou Barris,52,la Prosperitat,Home,Estrangera,30-34 anys,271
2019,8,Nou Barris,53,la Trinitat Nova,Home,Estrangera,30-34 anys,120
2019,8,Nou Barris,54,Torre Baró,Home,Estrangera,30-34 anys,30
2019,8,Nou Barris,55,Ciutat Meridiana,Home,Estrangera,30-34 anys,196
2019,8,Nou Barris,56,Vallbona,Home,Estrangera,30-34 anys,12
2019,9,Sant Andreu,57,la Trinitat Vella,Home,Estrangera,30-34 anys,185
2019,9,Sant Andreu,58,Baró de Viver,Home,Estrangera,30-34 anys,24
2019,9,Sant Andreu,59,el Bon Pastor,Home,Estrangera,30-34 anys,160
2019,9,Sant Andreu,60,Sant Andreu,Home,Estrangera,30-34 anys,338
2019,9,Sant Andreu,61,la Sagrera,Home,Estrangera,30-34 anys,261
2019,9,Sant Andreu,62,el Congrés i els Indians,Home,Estrangera,30-34 anys,152
2019,9,Sant Andreu,63,Navas,Home,Estrangera,30-34 anys,240
2019,10,Sant Martí,64,el Camp de l'Arpa del Clot,Home,Estrangera,30-34 anys,660
2019,10,Sant Martí,65,el Clot,Home,Estrangera,30-34 anys,356
2019,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Home,Estrangera,30-34 anys,289
2019,10,Sant Martí,67,la Vila Olímpica del Poblenou,Home,Estrangera,30-34 anys,85
2019,10,Sant Martí,68,el Poblenou,Home,Estrangera,30-34 anys,509
2019,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Home,Estrangera,30-34 anys,157
2019,10,Sant Martí,70,el Besòs i el Maresme,Home,Estrangera,30-34 anys,621
2019,10,Sant Martí,71,Provençals del Poblenou,Home,Estrangera,30-34 anys,241
2019,10,Sant Martí,72,Sant Martí de Provençals,Home,Estrangera,30-34 anys,277
2019,10,Sant Martí,73,la Verneda i la Pau,Home,Estrangera,30-34 anys,248
2019,1,Ciutat Vella,1,el Raval,Home,Estrangera,35-39 anys,2122
2019,1,Ciutat Vella,2,el Barri Gòtic,Home,Estrangera,35-39 anys,1004
2019,1,Ciutat Vella,3,la Barceloneta,Home,Estrangera,35-39 anys,518
2019,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Home,Estrangera,35-39 anys,821
2019,2,Eixample,5,el Fort Pienc,Home,Estrangera,35-39 anys,652
2019,2,Eixample,6,la Sagrada Família,Home,Estrangera,35-39 anys,831
2019,2,Eixample,7,la Dreta de l'Eixample,Home,Estrangera,35-39 anys,728
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Home,Estrangera,35-39 anys,729
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,Home,Estrangera,35-39 anys,844
2019,2,Eixample,10,Sant Antoni,Home,Estrangera,35-39 anys,736
2019,3,Sants-Montjuïc,11,el Poble Sec,Home,Estrangera,35-39 anys,1116
2019,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Home,Estrangera,35-39 anys,13
2019,3,Sants-Montjuïc,13,la Marina de Port,Home,Estrangera,35-39 anys,303
2019,3,Sants-Montjuïc,14,la Font de la Guatlla,Home,Estrangera,35-39 anys,163
2019,3,Sants-Montjuïc,15,Hostafrancs,Home,Estrangera,35-39 anys,318
2019,3,Sants-Montjuïc,16,la Bordeta,Home,Estrangera,35-39 anys,215
2019,3,Sants-Montjuïc,17,Sants - Badal,Home,Estrangera,35-39 anys,348
2019,3,Sants-Montjuïc,18,Sants,Home,Estrangera,35-39 anys,686
2019,4,Les Corts,19,les Corts,Home,Estrangera,35-39 anys,378
2019,4,Les Corts,20,la Maternitat i Sant Ramon,Home,Estrangera,35-39 anys,199
2019,4,Les Corts,21,Pedralbes,Home,Estrangera,35-39 anys,63
2019,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Home,Estrangera,35-39 anys,37
2019,5,Sarrià-Sant Gervasi,23,Sarrià,Home,Estrangera,35-39 anys,186
2019,5,Sarrià-Sant Gervasi,24,les Tres Torres,Home,Estrangera,35-39 anys,79
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Home,Estrangera,35-39 anys,161
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Home,Estrangera,35-39 anys,348
2019,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Home,Estrangera,35-39 anys,311
